Type,Concentration,Wave,Sensor_Angle,Azimuth,Altitude,411.79,421.04,430.29,439.54,448.78,458.02,470.0,476.48,485.71,494.93,504.15,513.36,522.57,531.78,540.98,550.0,559.37,568.56,577.74,586.92,596.1,605.27,614.44,620.0,632.77,641.93,651.08,660.23,669.37,678.51,687.65,696.78,705.91,715.04,724.16,733.27,742.39,751.49,760.6,769.7,778.8,787.89,796.98,806.06,815.14,824.22,833.29,842.36,851.42,860.48,869.54,878.59,887.64,896.68,905.72,914.76,923.79,932.82,941.84,950.86,959.88
C000_Alt54.56_W0_S00_A00,0.0,0.0,0.0,0.0,54.556047463276585,83.2765625,72.22687499999999,54.109375,39.12015625,29.02484375,22.297031250000003,16.633125,13.97234375,11.4946875,9.65953125,8.264375,7.01796875,6.20375,5.5796875,5.055625,4.5946875,4.2246875,3.9203125,3.65453125,3.3659375,3.1665625000000004,3.0631250000000008,2.966718749999999,2.88390625,2.6873437499999997,2.55390625,2.4689062500000003,2.43625,2.420625,2.39828125,2.3825,2.3623437500000004,2.33359375,2.31765625,2.26,2.23390625,2.21796875,2.21703125,2.20828125,2.2225,2.23125,2.21390625,2.2090625,2.206875,2.20453125,2.18953125,2.19578125,2.2209375,2.2675,2.23984375,2.2425,2.220625,2.231875,2.2457812499999994,2.35640625,2.59,2.76078125,2.91984375,3.26015625,3.6784375,4.2740625
C000_Alt54.56_W0_S00_A30,0.0,0.0,0.0,30.0,54.55604746327659,77.36949999999999,67.41517857142857,51.64532142857142,38.41896428571429,29.064642857142854,22.76939285714285,16.694,13.78282142857143,11.088035714285716,9.008,7.557071428571428,6.272678571428572,5.277535714285714,4.548785714285714,3.921821428571428,3.439892857142857,3.020428571428572,2.666321428571429,2.346535714285714,2.067,1.848357142857143,1.692071428571429,1.572,1.4578214285714286,1.2602142857142855,1.1121785714285717,1.0147142857142857,0.9639642857142856,0.9191785714285714,0.8957857142857144,0.8905714285714286,0.8690714285714286,0.8620714285714286,0.8181785714285714,0.7663214285714286,0.7258571428571428,0.7233214285714286,0.7170714285714286,0.7082142857142857,0.7024999999999999,0.7052499999999999,0.7071071428571428,0.7092499999999998,0.707,0.7177857142857142,0.7262142857142856,0.75875,0.7903928571428572,0.85125,0.8516428571428571,0.8675714285714285,0.89275,0.9537857142857142,1.0632857142857142,1.2591428571428571,1.5509285714285717,1.7653571428571428,2.007,2.448428571428571,2.9848571428571438,3.7612857142857146
C000_Alt54.56_W0_S00_A60,0.0,0.0,0.0,60.0,54.556047463276585,89.20209183673471,78.67558673469388,60.09280612244898,43.80178571428572,33.152959183673474,25.37,18.63561224489796,15.595765306122448,12.484642857142855,10.26375,8.533852040816326,7.069948979591836,6.089234693877551,5.25280612244898,4.562908163265306,3.9858673469387753,3.534464285714286,3.096913265306122,2.7479081632653064,2.412857142857143,2.13609693877551,1.941938775510204,1.7928061224489793,1.6726530612244896,1.470357142857143,1.3379336734693876,1.2201785714285711,1.134107142857143,1.0850510204081634,1.0490051020408164,1.0275510204081633,0.9978316326530612,0.9882653061224492,0.9447959183673468,0.8554081632653061,0.7582397959183673,0.7550765306122449,0.7487244897959184,0.7396173469387755,0.7274489795918367,0.730280612244898,0.7360969387755103,0.7401275510204081,0.7435714285714285,0.7489285714285714,0.7571683673469387,0.7761734693877552,0.846045918367347,0.8973214285714286,0.915357142857143,0.9309438775510204,0.9722704081632656,1.0530867346938777,1.1748214285714285,1.3958163265306125,1.6666071428571432,1.9047704081632653,2.1891326530612245,2.7046173469387758,3.3127551020408164,4.161505102040817
C000_Alt54.56_W0_S00_A90,0.0,0.0,0.0,90.0,54.55604746327659,116.13458333333334,98.73,72.0125,50.70208333333334,37.022083333333335,28.343333333333334,20.52729166666667,17.216874999999998,13.871458333333331,11.337708333333332,9.429166666666667,7.756458333333332,6.651041666666667,5.711041666666667,5.002083333333333,4.3810416666666665,3.86875,3.4379166666666667,3.0537499999999995,2.702083333333333,2.4620833333333336,2.1787500000000004,1.9183333333333328,1.8391666666666664,1.7722916666666666,1.66375,1.4877083333333332,1.335,1.1939583333333337,1.1102083333333332,1.053958333333333,1.02375,0.9897916666666666,0.988125,0.9677083333333334,0.9422916666666667,0.9225,0.9202083333333334,0.9135416666666668,0.899375,0.8918750000000001,0.896875,0.9083333333333332,0.9158333333333334,0.9358333333333334,0.9327083333333333,0.908125,0.8975,0.8952083333333333,0.89125,0.9191666666666668,1.0,1.1679166666666667,1.4156249999999997,1.65125,1.7870833333333331,2.04375,2.4810416666666666,2.913958333333333,3.6022916666666664,4.4504166666666665
C000_Alt54.56_W0_S10_A00,0.0,0.0,10.0,0.0,54.556047463276585,80.62658482142857,71.30852678571428,53.858370535714286,38.99575892857143,29.31707589285714,22.508169642857148,16.608638392857145,13.868348214285714,11.057455357142857,9.063169642857142,7.415290178571428,6.138995535714286,5.183058035714286,4.489107142857143,3.893526785714285,3.393526785714286,2.9534375,2.5962276785714287,2.320357142857143,1.97671875,1.7538616071428572,1.6458705357142858,1.530357142857143,1.3898660714285715,1.1081026785714283,0.9716294642857144,0.8978348214285714,0.8621428571428571,0.8413839285714285,0.83078125,0.8209598214285714,0.81359375,0.8010267857142856,0.7661830357142857,0.7010044642857143,0.677075892857143,0.6762276785714285,0.6746205357142858,0.6720535714285714,0.6691294642857142,0.6680803571428571,0.6661160714285714,0.6690625,0.6680357142857143,0.6716964285714285,0.6727901785714286,0.6786830357142857,0.7100892857142858,0.7845312499999999,0.7897991071428572,0.7964285714285714,0.8084151785714286,0.8373883928571427,0.9089285714285714,1.08859375,1.4195089285714286,1.6353125,1.7957589285714284,2.1952901785714283,2.700133928571429,3.4045535714285715
C000_Alt54.56_W0_S10_A30,0.0,0.0,10.0,30.0,54.556047463276585,94.93734375,81.38468749999998,58.77078125,41.14859375,29.925468750000004,22.608125,16.42984375,13.68421875,10.82,8.77453125,7.2471875,6.0209375000000005,5.104531249999999,4.39796875,3.82921875,3.3521875000000003,2.9296875,2.5803125,2.32859375,1.96671875,1.7721874999999998,1.69640625,1.57046875,1.415,1.13453125,1.00890625,0.959375,0.91828125,0.91046875,0.89671875,0.89640625,0.890625,0.8918749999999999,0.8581249999999999,0.78890625,0.74625,0.74609375,0.7459375,0.7425,0.7390625000000001,0.7368750000000002,0.7371875,0.7409374999999999,0.7421875000000001,0.749375,0.7496875,0.7509375,0.7746875000000001,0.84625,0.8592187500000001,0.8603124999999999,0.8612500000000001,0.8840625,0.93171875,1.0801562500000002,1.39734375,1.65875,1.80984375,2.16078125,2.69609375,3.3371875
C000_Alt54.56_W0_S10_A60,0.0,0.0,10.0,60.0,54.556047463276585,95.42140625,84.91749999999999,64.92140625,47.2134375,34.669375,26.61625,19.45265625,16.233125,13.015625,10.607343749999998,8.674375,7.17546875,6.1421875,5.3553125,4.63671875,4.061562499999999,3.59875,3.163437500000001,2.72375,2.45859375,2.1984375,1.95875,1.83359375,1.76421875,1.5409375,1.4096875,1.24171875,1.16046875,1.093125,1.06109375,1.053125,1.0317187500000002,1.03046875,1.0134375,0.92359375,0.8289062500000001,0.7931250000000001,0.7914062499999999,0.7679687499999999,0.728125,0.72359375,0.7250000000000001,0.73734375,0.74421875,0.75671875,0.7864062499999999,0.8067187499999999,0.8356250000000001,0.8942187499999998,0.90046875,0.9078125,0.9221875,0.97484375,1.08671875,1.29640625,1.6023437500000004,1.7899999999999998,2.02984375,2.5090625,3.00671875,3.86609375
C000_Alt54.56_W0_S10_A90,0.0,0.0,10.0,90.0,54.556047463276585,124.84421875,109.07875,79.71796875,56.428593750000005,40.71093749999999,30.80375,22.43546875,18.81421875,14.99609375,12.22078125,10.06359375,8.32203125,7.107500000000001,6.140312499999999,5.3365625,4.6865625,4.09703125,3.63453125,3.2546875,2.84,2.610625,2.36609375,2.0509375,1.92734375,1.8603125,1.7665625,1.62,1.4853124999999998,1.3284375000000002,1.24609375,1.18171875,1.1335937500000002,1.08640625,1.0685937500000002,1.04984375,1.00265625,0.97484375,0.9653125,0.95984375,0.9465625,0.94765625,0.95171875,0.96046875,0.96859375,0.985625,0.989375,0.955,0.92890625,0.92625,0.92859375,0.94375,1.00515625,1.1604687500000002,1.4185937500000003,1.67296875,1.79390625,2.02421875,2.47546875,2.878125,3.52484375,4.41171875
C000_Alt54.56_W0_S20_A00,0.0,0.0,20.0,0.0,54.556047463276585,86.47828125,77.51234375000001,58.73296875,42.37203125,31.73390625,24.21234375,17.771874999999998,14.756093749999998,11.826875,9.65625,7.893125000000001,6.45703125,5.48140625,4.70953125,4.05234375,3.5406250000000004,3.08640625,2.70828125,2.4309375,2.0528125,1.8328125,1.71078125,1.60171875,1.46140625,1.19359375,1.0384375,0.958125,0.9253125,0.8949999999999999,0.8868750000000001,0.8748437499999999,0.8610937499999999,0.8534375000000001,0.82203125,0.7573437500000001,0.7262500000000001,0.7223437500000001,0.7229687499999998,0.7201562499999999,0.71765625,0.71734375,0.71609375,0.71671875,0.7171875,0.7228125000000001,0.72578125,0.7292187499999999,0.7596875,0.8340624999999999,0.8474999999999999,0.85328125,0.86109375,0.8937499999999999,0.9496875,1.09734375,1.42375,1.6596874999999998,1.816875,2.1759375,2.68109375,3.34453125
