,b0,b1,r2,coeff,intercept,class
1221,411.79,733.27,0.7905246550573379,-2.4197885111314728,316.85993080487907,4
1222,411.79,733.27,0.8557569871914679,-2.4365837965143147,319.5015896756115,4
1223,411.79,769.7,0.8367306642732341,-2.354084589438891,332.8864056272289,4
1224,411.79,733.27,0.7989215957435736,-2.3636707200281712,315.7718385508591,4
1225,577.74,678.51,0.7649247806335292,-172.3234673444821,463.7807426238873,2
1226,411.79,733.27,0.808051160216479,-2.353979539042618,311.12112054101044,4
1227,577.74,678.51,0.7985613089989245,-170.48772706348356,462.29468985298433,2
1228,421.04,733.27,0.7864828799042448,-2.639160592475485,318.850213114711,4
1229,411.79,733.27,0.7926872738405166,-2.479337617832499,322.314719694622,4
1230,411.79,733.27,0.7783505397186481,-2.4436412648085017,322.5435197605258,4
1231,411.79,833.29,0.7969516853393512,-2.5372935256931126,350.1768750293083,0
1232,411.79,733.27,0.7804661352671035,-2.3700061369372976,314.00791032339896,4
1233,411.79,833.29,0.8159997799690599,-2.570984501711559,355.5267806102341,0
1234,411.79,733.27,0.7934536710857525,-2.359271644093336,315.60821200457804,4
1235,411.79,733.27,0.7866646347578,-2.475097150232473,321.4080899948368,4
1236,411.79,733.27,0.7528607187335794,-2.3277363848520145,312.1913400779007,4
1237,411.79,833.29,0.8056058930917235,-2.557116973447741,355.06304502600386,0
1238,577.74,678.51,0.8156195313272163,-161.46371031566136,445.1662305720061,2
1239,577.74,678.51,0.7864595920437569,-169.60968867503408,459.8039293177423,2
1240,833.29,905.72,0.7130850401191551,267.65837276106924,-104.43261034081549,1
1241,411.79,769.7,0.8239972264883142,-2.404386461678907,337.75715904311136,4
1242,411.79,833.29,0.7910484179470421,-2.482198971003484,346.98799889974373,0
1243,577.74,678.51,0.803673613642455,-170.17116065235777,459.99051192722806,2
1244,411.79,733.27,0.7844030095717999,-2.3204339677080568,313.59359064854704,4
1245,577.74,678.51,0.799833595257745,-163.3975655867704,450.2879988646605,2
1246,577.74,678.51,0.751770132258817,-165.88291151304736,452.39353507803366,2
1247,411.79,733.27,0.792045687718017,-2.4421579182998467,318.9537017737656,4
1248,411.79,733.27,0.7999929832094983,-2.407107351608764,316.4864163182291,4
1249,411.79,733.27,0.7951941185290755,-2.349953498614641,311.38561060033,4
1250,411.79,733.27,0.7969774274145418,-2.438721130977022,320.50345286041903,4
1251,411.79,733.27,0.8028719920758874,-2.3817459437782422,315.8730197570789,4
1252,411.79,733.27,0.7816631849927581,-2.297671183153622,308.5809673311592,4
1253,568.56,669.37,0.8019731994640873,-141.6619046302626,426.5769966792668,2
1254,568.56,669.37,0.7656213624883714,-147.78732496909092,443.6973911680054,2
1255,605.27,678.51,0.7621696344407254,-312.49559312384275,591.0131872973745,5
1256,577.74,678.51,0.7874750258034722,-167.82489890428377,456.00813055882895,2
1257,411.79,833.29,0.7887367922236668,-2.4383181153738334,343.8294628739946,0
1258,411.79,733.27,0.7780606252707138,-2.387020334120749,316.9634007786706,4
1259,411.79,733.27,0.8155400817520436,-2.421836861260447,321.7570474504128,4
1260,577.74,678.51,0.8253610716579654,-168.40440822472317,455.3838175543791,2
1261,411.79,733.27,0.768286456192278,-2.365859011523396,313.5630895435288,4
1262,411.79,806.06,0.8035776093236086,-2.4102830596500127,328.5999501073693,0
1263,577.74,678.51,0.7737344900316591,-165.12984141956116,454.27825374376926,2
1264,411.79,769.7,0.7385978367185181,-2.3618289698965955,337.8967822822753,4
1265,577.74,669.37,0.8015539221576297,-176.7702351821259,464.4321494448652,2
1266,411.79,833.29,0.8149368718696813,-2.537227951763368,352.7961006957308,0
1267,577.74,678.51,0.760228549480152,-168.29809148434543,457.41482670879856,2
1268,411.79,733.27,0.7912066057257873,-2.453064895221212,318.0064412878881,4
1269,411.79,733.27,0.7729656327248287,-2.4855602805301213,322.6558885681732,4
1270,411.79,733.27,0.8060906813328025,-2.49345385364738,323.23471396751063,4
1271,411.79,733.27,0.818083512520792,-2.392337238195535,317.2383256245089,4
1272,577.74,669.37,0.7768267769582772,-176.32599241097245,463.4504506259393,2
1273,411.79,733.27,0.7927262086663164,-2.342853305102587,313.74721238002246,4
1274,411.79,733.27,0.7857679749266211,-2.4376128248381947,319.4563238486124,4
1275,411.79,833.29,0.8180946628571795,-2.5348685494716747,349.0079930277742,0
1276,411.79,733.27,0.7993420647425264,-2.3758250728167862,311.9520929058082,4
1277,577.74,669.37,0.7658026805095568,-178.45683160150392,465.9116281570501,2
1278,605.27,678.51,0.7794470146292112,-323.29462077252055,608.4387359159452,5
1279,605.27,678.51,0.7608597577443112,-320.1796930100834,600.3955940474212,5
1280,411.79,733.27,0.7987388832401912,-2.304890100544672,308.0230899186987,4
1281,411.79,733.27,0.7971841098692378,-2.4096112066549646,319.597162413222,4
1282,411.79,833.29,0.8066111869459949,-2.4694889660348385,347.1723163801367,0
1283,577.74,678.51,0.8148925634379731,-171.33512639949902,463.47346153416674,2
1284,411.79,833.29,0.801175293224165,-2.466506883647054,347.0506448230524,0
1285,568.56,669.37,0.7928140132371511,-142.33199520751452,434.0219083304424,2
1286,421.04,733.27,0.7959036476716125,-2.6193861633937554,318.1551554901356,4
1287,577.74,669.37,0.7610776875279338,-171.90285614647613,453.72117133034726,2
1288,411.79,733.27,0.7729661916445973,-2.4958390894731783,324.4845304618217,4
1289,577.74,678.51,0.8246121323026948,-167.81602500523636,455.5947188814888,2
1290,568.56,669.37,0.7789922951187666,-143.48543926555442,431.8794415719908,2
1291,411.79,733.27,0.7961250655525787,-2.4526873428440026,319.76337068320936,4
1292,411.79,733.27,0.7904609071722628,-2.476488649314686,320.93786528891866,4
1293,411.79,733.27,0.785707811106865,-2.363560249289481,313.8302542460613,4
1294,411.79,733.27,0.7713397333701487,-2.4058978983136226,318.4072076034241,4
1295,411.79,733.27,0.7934827506554019,-2.355999556805477,314.48578868818936,4
1296,411.79,733.27,0.7749960428023752,-2.416723168072064,317.79999728631554,4
1297,577.74,678.51,0.8129007528936912,-169.6925153240099,462.9013772939424,2
1298,577.74,678.51,0.8037247778461394,-171.2584404381531,458.9912744320444,2
1299,411.79,733.27,0.8183311735214605,-2.381087132771452,317.55783694890795,4
1300,411.79,733.27,0.7707014572228736,-2.396914702115889,317.28289806887074,4
1301,605.27,678.51,0.794111361414137,-316.9626988642322,599.9303731433691,5
1302,577.74,669.37,0.7497334505622115,-178.67424789143365,468.08543751918455,2
1303,411.79,733.27,0.7778737942309387,-2.416707439644992,317.69809972795315,4
1304,411.79,733.27,0.8207277418002287,-2.3492932636333648,315.6153815455549,4
1305,577.74,669.37,0.790122397734098,-176.3852436825535,461.3405788300725,2
1306,411.79,733.27,0.757698528807006,-2.4810572491728697,323.6220668508445,4
1307,411.79,733.27,0.7936196749433071,-2.35336786136542,310.6928311313891,4
1308,577.74,678.51,0.8162256329519836,-172.14527331584026,461.38186372522233,2
1309,411.79,733.27,0.7554590087768933,-2.4122066599412304,316.1973798373197,4
1310,411.79,833.29,0.8056304086985944,-2.5900585427130824,356.6865994622897,0
1311,411.79,733.27,0.7806498145478274,-2.4230734917091774,318.47361498550697,4
1312,411.79,833.29,0.8013699479431169,-2.560415303834405,353.0098486755908,0
1313,411.79,833.29,0.7852702010311107,-2.4817883293099063,344.96925940160725,0
1314,605.27,678.51,0.7617835887123757,-327.0324357321108,615.8877383864556,5
1315,411.79,769.7,0.7798932818917508,-2.4573580684381984,342.91519284865194,4
1316,577.74,669.37,0.7901903770713508,-181.69720386564669,470.57175298336193,2
1317,411.79,733.27,0.8053766689392434,-2.4121997725880293,317.31059772875864,4
1318,411.79,733.27,0.787103247370791,-2.4071933426332057,318.55663007649275,4
1319,411.79,733.27,0.8310692533359779,-2.4178975931274977,319.9250468415886,4
1320,411.79,833.29,0.7812265422241558,-2.554580416900194,350.81013397143465,0
1321,577.74,678.51,0.7619625635945166,-175.7289059050741,470.7235481400967,2
1322,411.79,833.29,0.777423611667455,-2.579816250374652,357.2684417881172,0
1323,411.79,833.29,0.7754770058308444,-2.6029476936425824,353.9380658605469,0
1324,577.74,678.51,0.7842088837298592,-173.3339097483666,467.4955079350207,2
1325,411.79,733.27,0.780912675009656,-2.433890608939408,319.7240253816069,4
1326,421.04,733.27,0.7934841499355411,-2.46916493112627,313.2726725911268,4
1327,411.79,733.27,0.821363387898709,-2.42749665888364,318.47682738607466,4
1328,577.74,678.51,0.7914315427482939,-172.3010770817598,464.07799635898186,2
1329,411.79,733.27,0.7739916598957657,-2.426490517727484,319.1849465040195,4
1330,411.79,733.27,0.7729890649443973,-2.3639954911212167,313.99559124481493,4
1331,411.79,733.27,0.7950967277803096,-2.3891495940206813,314.7931860844936,4
1332,577.74,678.51,0.7791713718463078,-171.40900044339293,462.6571601189405,2
1333,568.56,669.37,0.7608758213823227,-139.0986242585964,425.7821787455865,2
1334,577.74,678.51,0.8379272455965289,-167.52281798889206,456.70404229812266,2
1335,577.74,678.51,0.7846594974171003,-168.37539602503048,458.65574975345305,2
1336,411.79,833.29,0.7059896459172391,-2.556064377202376,351.3680303732364,0
1337,577.74,678.51,0.7904574629599226,-170.59586154905827,463.4243054975742,2
1338,577.74,678.51,0.8011400849807517,-164.3410717626227,448.25742414452895,2
1339,411.79,733.27,0.8150971165687375,-2.4185827495600987,318.8851545712617,4
1340,411.79,833.29,0.7980762444899991,-2.511997518246804,348.60576386270446,0
1341,411.79,733.27,0.7985131148093949,-2.4026386670069453,320.4859545022064,4
1342,411.79,733.27,0.7901874760066593,-2.396041859799927,319.0560199772284,4
1343,411.79,733.27,0.8057054885556916,-2.4145677341075,318.905694255064,4
1344,577.74,678.51,0.770080134722794,-171.14921238740658,462.2423922336257,2
1345,411.79,733.27,0.7690401736425628,-2.456083116626742,321.5944909018989,4
1346,411.79,833.29,0.8107926587233831,-2.5719975024861523,353.9391756966837,0
1347,411.79,833.29,0.8071578347763572,-2.544308024036356,351.8929907826977,0
1348,577.74,678.51,0.8218992586942017,-175.6177244673257,469.1047213549932,2
1349,411.79,769.7,0.7982528225957639,-2.3600580394163067,333.2553243531697,4
1350,577.74,669.37,0.778476635486677,-185.7741894249685,482.8205936269567,2
1351,411.79,833.29,0.7795126202988656,-2.5457859282462643,351.4219413219368,0
1352,411.79,733.27,0.7729306917685742,-2.43505488028748,316.3731018959934,4
1353,411.79,733.27,0.7875641945686221,-2.372760031613207,315.2067831106769,4
1354,411.79,733.27,0.7814687809313913,-2.383550900066935,317.011664874091,4
1355,411.79,733.27,0.7994858047654009,-2.427196948017622,319.80453328506746,4
1356,411.79,733.27,0.7805166007353866,-2.4166287671144437,316.6986946546143,4
1357,411.79,733.27,0.8011935613806425,-2.47968970356731,321.38077678084176,4
1358,421.04,733.27,0.788007612300727,-2.593357253200476,320.1483837612705,4
1359,411.79,733.27,0.7903929384542157,-2.5040018658142653,319.89309589691175,4
1360,411.79,733.27,0.7895511360993952,-2.378330433048025,312.7646636037604,4
1361,577.74,678.51,0.7852912173289426,-171.96469444584775,465.0058170524874,2
1362,411.79,733.27,0.7992918060505577,-2.3636374337506343,313.94023276557755,4
1363,577.74,678.51,0.7888790171125227,-167.06903381979205,455.8485590694489,2
1364,411.79,833.29,0.7909904531845252,-2.527387635792248,349.9331242622985,0
1365,421.04,733.27,0.8062717350319748,-2.61157372053508,320.25923516120974,4
1366,577.74,678.51,0.7982569561607509,-166.39128140032642,455.5233531755804,2
1367,411.79,833.29,0.8060800724613182,-2.459661280895065,346.1707289161505,0
1368,411.79,733.27,0.7978042434824464,-2.400077701411884,317.5122341906854,4
1369,411.79,778.8,0.8019833857145088,-2.410920604277619,333.8020019578669,0
1370,605.27,678.51,0.7777944633940802,-320.8186842055075,604.4198399600944,5
1371,411.79,833.29,0.7992321395932156,-2.5394737658081588,351.8247495520079,0
1372,568.56,660.23,0.7889093878252568,-148.85306452063452,437.7932848212525,2
1373,411.79,733.27,0.8022434164665484,-2.507660871463404,323.3067216215137,4
1374,411.79,733.27,0.780735681509025,-2.369893381144659,315.7610538648438,4
1375,605.27,678.51,0.7696565357407054,-328.5559618228778,611.111062436074,5
1376,411.79,733.27,0.7747412506189005,-2.407340296051579,315.4342716477054,4
1377,577.74,678.51,0.7836088021993481,-170.221346238024,459.0865476584268,2
1378,577.74,678.51,0.7994285241290849,-161.99644900630383,447.90921110791805,2
1379,411.79,733.27,0.822627294020274,-2.3803757031052566,314.8223281708042,4
1380,577.74,678.51,0.7768334608211749,-172.42292746784696,465.0386946266429,2
1381,411.79,833.29,0.7726340025275417,-2.560458549189632,354.81153956231645,0
1382,577.74,678.51,0.7873790620258965,-163.17011262820404,449.5506151568446,2
1383,411.79,833.29,0.7852329190544854,-2.513749224222385,351.23831745614746,0
1384,411.79,733.27,0.7605198558363238,-2.393809789963605,314.4372580426299,4
1385,411.79,733.27,0.776590705625586,-2.3583509968458576,313.1938742738855,4
1386,577.74,678.51,0.7953317565875002,-172.14971621174604,466.6308111713765,2
1387,411.79,733.27,0.7996497906573279,-2.2574787449655407,305.43831129219143,4
1388,411.79,733.27,0.8199421960769284,-2.3999120604636826,317.5295492583277,4
1389,411.79,733.27,0.8080404116811788,-2.465763032645136,322.9058495365704,4
1390,411.79,733.27,0.799846087270606,-2.3762868731833766,315.22718379505284,4
1391,411.79,733.27,0.7940111331097124,-2.4380128502263343,319.8885527540202,4
1392,568.56,669.37,0.7713849508441892,-139.8396577312164,430.26166533415073,2
1393,411.79,733.27,0.8056724004175682,-2.440174515714886,316.73541770918246,4
1394,411.79,733.27,0.781630564182866,-2.32579352125783,316.34171292322776,4
1395,411.79,733.27,0.784302454372964,-2.427312931667409,317.945554377853,4
1396,577.74,669.37,0.7622546734008763,-177.4692331914571,465.9148698806524,2
1397,577.74,669.37,0.7785749003715873,-177.8544313084573,462.6416275407008,2
1398,411.79,733.27,0.7840169269335138,-2.36260831798192,314.12784035710786,4
1399,411.79,769.7,0.7863067345380035,-2.3815573342316667,336.4497388968318,4
1400,411.79,733.27,0.7623049720455841,-2.3679712223268545,313.8382299069617,4
1401,577.74,678.51,0.8129619475281944,-175.2725129414314,471.4684515040197,2
1402,577.74,678.51,0.7966374559602115,-167.18594290957003,456.2963334780914,2
1403,411.79,733.27,0.7759974117418418,-2.331806920008064,310.7531971850278,4
1404,577.74,678.51,0.8204375639751447,-166.4761558677354,456.9822797086636,2
1405,577.74,678.51,0.7896724834350981,-170.15904915427353,459.8573740788613,2
1406,411.79,833.29,0.8164703098926093,-2.472176092134126,344.76087525812505,0
1407,577.74,678.51,0.7562415035859943,-166.37027222025944,455.2948377382037,2
1408,605.27,678.51,0.8084266598558036,-319.0919835957152,606.6175513920934,5
1409,411.79,733.27,0.7721094083363449,-2.417848356755393,318.84321358104427,4
1410,411.79,833.29,0.7970300473788267,-2.515670131081195,350.6923295763823,0
1411,411.79,733.27,0.815284494360242,-2.390956489430468,315.0973907951216,4
1412,411.79,733.27,0.8024703433485892,-2.4243755822842266,318.0637604138094,4
1413,568.56,678.51,0.8259416903236854,-135.62589531699635,428.5902445180751,2
1414,577.74,669.37,0.7530747737936385,-185.419609743832,477.82042474242434,2
1415,577.74,669.37,0.8120274997592243,-177.49488810358778,467.28011329490346,2
1416,577.74,678.51,0.8192501650454922,-172.4575301303943,467.8639518636194,2
1417,577.74,678.51,0.7730857929144003,-175.12671844985854,466.55973917329527,2
1418,577.74,678.51,0.7802605329228456,-172.10847454235554,466.4141784531478,2
1419,411.79,733.27,0.7868014012111832,-2.3475866439159767,310.86825851187655,4
1420,577.74,678.51,0.7831019128569371,-165.9947800450067,454.4738972338711,2
1421,577.74,678.51,0.7765649142937158,-169.47699062777437,459.2815505378411,2
1422,577.74,678.51,0.7658124464714409,-166.36649170733966,451.39441844487897,2
1423,577.74,678.51,0.8144120853736302,-173.93198442747598,466.6229421624583,2
1424,411.79,733.27,0.7933896294204592,-2.3884814973758117,316.7428399003436,4
1425,411.79,733.27,0.8054013165298466,-2.438912399709851,319.7476794377505,4
1426,411.79,733.27,0.8173705099825938,-2.4430036237844077,321.8595804009556,4
1427,411.79,733.27,0.8250317180753464,-2.4552386550312324,321.9894436789875,4
1428,411.79,733.27,0.8197921901959752,-2.4176736493426434,316.7962606685644,4
1429,411.79,733.27,0.7904033564597785,-2.449317869424237,322.04348125236123,4
1430,411.79,833.29,0.779806905301776,-2.527570822205872,349.0885715467202,0
1431,411.79,733.27,0.8015193610891511,-2.385927307800224,315.45753121288067,4
1432,411.79,833.29,0.7893381912893166,-2.532931755953123,348.2769589166573,0
1433,411.79,733.27,0.8238557326058338,-2.395251908345982,315.97933210960525,4
1434,411.79,733.27,0.8085523259137644,-2.4293777426975995,319.50107718109,4
1435,421.04,733.27,0.8123232509054785,-2.617405753179685,321.221174241727,4
1436,411.79,769.7,0.8191920141187832,-2.370077790557009,336.9570108383199,4
1437,577.74,678.51,0.7680804014033779,-166.1245959659458,453.6169912488831,2
1438,568.56,669.37,0.814702242899303,-142.14534623489507,431.32957656405887,2
1439,411.79,733.27,0.8267271293717411,-2.467779126867439,319.4935069315127,4
1440,411.79,733.27,0.769165595237604,-2.467393291605638,321.02789561508223,4
1441,411.79,733.27,0.8005895258612209,-2.4461394427894483,320.0612933760448,4
1442,577.74,678.51,0.8070662016519901,-159.1856666929273,439.5836461009364,2
1443,411.79,733.27,0.7966859975201686,-2.3538076941980437,314.6413549502912,4
1444,411.79,733.27,0.7877423739624329,-2.446185037708144,318.3153205163519,4
1445,411.79,733.27,0.7866584277385655,-2.388290162456277,317.0655806939196,4
1446,577.74,678.51,0.8121572448085945,-164.47577428989018,452.5093453271117,2
1447,411.79,733.27,0.7521592568320841,-2.472151222345264,320.46429570485145,4
1448,411.79,733.27,0.802350634174725,-2.4351443352823137,319.80088124003106,4
1449,411.79,733.27,0.8022161832779156,-2.369835633947435,312.6552392952468,4
1450,411.79,733.27,0.8061369400298314,-2.4337525774813584,318.1110140302761,4
1451,605.27,678.51,0.7966357449760432,-320.1104958607116,603.1113351686631,5
1452,577.74,669.37,0.8028087753215157,-185.47652326994324,479.3051944200734,2
1453,577.74,678.51,0.7935583270379888,-169.51465548047605,461.9943153467158,2
1454,577.74,678.51,0.8125165739990856,-170.22599157980136,461.2042784968596,2
1455,577.74,678.51,0.7856111498937833,-170.98514547083056,465.0664747027665,2
1456,411.79,733.27,0.8052475355705816,-2.400400031791057,312.6257079858027,4
1457,411.79,733.27,0.7751721082729868,-2.4510930181690527,320.2736826267736,4
1458,411.79,733.27,0.7771693667952729,-2.4101231567102057,319.46097754348204,4
1459,411.79,833.29,0.833449907991326,-2.526479262625875,348.39915794163835,0
1460,411.79,833.29,0.8135014186377185,-2.4373025653256426,345.9294476352088,0
1461,411.79,733.27,0.7640778961785857,-2.410716293538048,318.3554323216605,4
1462,568.56,669.37,0.7793572908885631,-138.3124124294822,424.7548662489645,2
1463,411.79,733.27,0.8108355035308104,-2.547841355981733,325.1966720829796,4
1464,411.79,733.27,0.790076266837137,-2.3477023410764435,314.1610375432812,4
1465,411.79,733.27,0.8209057548386718,-2.3811456802369664,316.14456895174646,4
1466,605.27,678.51,0.7848739181110219,-326.1537441400629,610.6094127249471,5
1467,577.74,678.51,0.8228596581118857,-167.7665943295888,459.5466067529523,2
1468,411.79,806.06,0.7937524023486483,-2.4222494287631773,326.0784990479574,0
1469,411.79,733.27,0.7909261171245834,-2.3782156834007964,313.1193711164993,4
1470,577.74,678.51,0.8006647419095649,-172.52772361169326,464.0529711931836,2
1471,577.74,678.51,0.7701432971558548,-162.92442935514606,448.8363586488669,2
1472,411.79,733.27,0.791486968629772,-2.4982376177369203,322.9961382883313,4
1473,411.79,733.27,0.8076330124857829,-2.3479991503703137,315.0075028137184,4
1474,577.74,678.51,0.7906961289886383,-163.52150346616736,450.80198310138775,2
1475,411.79,733.27,0.8060780298980251,-2.49657874677318,323.7937947595798,4
1476,577.74,669.37,0.7671034379805035,-178.8062116495545,468.9822210107077,2
1477,577.74,678.51,0.8139399300476544,-162.58328055404888,449.6028373976794,2
1478,577.74,678.51,0.7523819575979002,-170.12534661291053,462.3402072421532,2
1479,411.79,733.27,0.7882626241675069,-2.5053064704677395,325.4317671198172,4
1480,577.74,669.37,0.7860329994288331,-172.31648453549604,456.6726749366342,2
1481,411.79,769.7,0.8293175467325529,-2.44698602384086,342.2795512673837,4
1482,577.74,678.51,0.7809762421774366,-170.2476038633773,457.8775954502099,2
1483,577.74,678.51,0.8212137628177578,-166.98505220676705,455.8700349608396,2
1484,577.74,678.51,0.7605907374240796,-167.4118067822898,455.8199481717557,2
1485,605.27,678.51,0.8121849079664938,-316.71000820213226,599.2300140741305,5
1486,577.74,678.51,0.7904526771919014,-170.93543643745406,462.3708483284273,2
1487,411.79,733.27,0.804456507481074,-2.3741283588447644,312.9788295940999,4
1488,411.79,733.27,0.7818619531814958,-2.381920782533811,313.47853292600564,4
1489,411.79,733.27,0.793406605089698,-2.466952377199928,319.991607735954,4
1490,577.74,678.51,0.7713382128191615,-176.7474775498106,470.7730550559545,2
1491,577.74,678.51,0.784791646144176,-169.6628525120974,461.3339024801744,2
1492,411.79,733.27,0.805679854938942,-2.362475870404954,312.3833514210377,4
1493,577.74,678.51,0.8067164216743256,-175.23102943531893,469.3579560253845,2
1494,411.79,733.27,0.7669374146192309,-2.477423153010069,322.38864266946814,4
1495,411.79,733.27,0.8240806602663333,-2.4480230385671464,320.81197051571974,4
1496,411.79,778.8,0.791105231355055,-2.312503770730181,325.14890675376085,0
1497,577.74,678.51,0.786083265070212,-165.7920845326336,453.2188856895064,2
1498,421.04,733.27,0.7946048363240875,-2.532121553300969,318.35133540141527,4
1499,411.79,733.27,0.7565191177579169,-2.499425408534253,325.5985338617325,4
1500,411.79,733.27,0.8214654892842626,-2.5336304799638247,326.8148723158073,4
1501,577.74,678.51,0.8157380053000702,-170.8021001480445,463.2770454077453,2
1502,411.79,733.27,0.8112195606386114,-2.290411792675691,307.05113370821607,4
1503,411.79,833.29,0.752185866027483,-2.537355403079192,352.3723099478064,0
1504,411.79,733.27,0.7621903538187754,-2.401812368833478,318.0083178110808,4
1505,411.79,733.27,0.7623816649262389,-2.3403370436434896,315.2300693465685,4
1506,411.79,733.27,0.7679884289365027,-2.294147114992883,308.44003380822835,4
1507,577.74,669.37,0.7728915953319679,-178.0390381735384,464.95676108325927,2
1508,411.79,733.27,0.8050072419337744,-2.4638341201548424,321.30039430913394,4
1509,411.79,833.29,0.7906841715223658,-2.588725200000692,354.63578154506524,0
1510,411.79,733.27,0.7869701461616552,-2.401549669808761,314.3750728609264,4
1511,577.74,678.51,0.787369638698056,-168.72505529657946,456.0159158423953,2
1512,577.74,678.51,0.7697339501875554,-173.3790259140008,465.4086561006622,2
1513,577.74,678.51,0.7762630093982448,-168.68683296692953,460.8264477803388,2
1514,411.79,833.29,0.8027713024281401,-2.479999312347601,346.85065300905603,0
1515,411.79,733.27,0.7963257286635187,-2.391763180231474,315.3932909523554,4
1516,605.27,678.51,0.8040054721257675,-329.5888217801082,617.7190644522492,5
1517,411.79,733.27,0.7923031794756696,-2.498304382141966,323.7068158473418,4
1518,411.79,733.27,0.7610586138071913,-2.3778645308835467,315.1502206188867,4
1519,605.27,678.51,0.8128065239044708,-319.45881628264567,603.6980244836877,5
1520,411.79,833.29,0.768444654149877,-2.530949647903292,351.4514210968496,0
1521,411.79,733.27,0.8032125170760939,-2.444132264261693,322.59232331681864,4
1522,605.27,678.51,0.7938407641663612,-306.03978952044747,583.5025682973327,5
1523,411.79,733.27,0.8112474115650343,-2.4304806068371625,317.3972465790681,4
1524,577.74,678.51,0.785192215049797,-164.33231286062724,449.2507429517094,2
1525,411.79,733.27,0.7803058646391339,-2.4464754585729342,317.74449295369186,4
1526,411.79,733.27,0.7967476539354905,-2.3807799267814054,313.9405814374789,4
1527,411.79,733.27,0.7839931275688338,-2.3952466808159927,318.6363395600217,4
1528,568.56,660.23,0.7917214565320864,-149.59061506932835,437.459641207368,2
1529,577.74,678.51,0.7749676047481147,-167.28346838788005,458.28883640110087,2
1530,568.56,669.37,0.8007682751611378,-142.5732099350645,433.110759327666,2
1531,568.56,669.37,0.8142822008818267,-140.02144191789543,426.3800298794665,2
1532,568.56,660.23,0.8153761534775088,-149.7380482490853,438.0116003178241,2
1533,411.79,733.27,0.7893117976828645,-2.453355508922192,321.6586920865117,4
1534,411.79,733.27,0.817150008201512,-2.3804451884960587,315.6422647612949,4
1535,577.74,669.37,0.8050736675049721,-179.7044237190143,467.5027617402677,2
1536,411.79,733.27,0.8045022882402125,-2.411180989321643,318.91871028042215,4
1537,411.79,733.27,0.8020899236143471,-2.383544677637905,316.654940569422,4
1538,411.79,733.27,0.793779992008152,-2.392654187213288,317.0312278327709,4
1539,577.74,678.51,0.7927032795006843,-170.22228860950253,460.2078299325811,2
1540,577.74,678.51,0.8080321393326004,-169.1961564480619,460.1698509264753,2
1541,411.79,733.27,0.7832011451257332,-2.4263254797137046,318.6496683260853,4
1542,605.27,678.51,0.8053868288071371,-318.10197390924407,600.7845263772456,5
1543,411.79,733.27,0.8338007779859367,-2.3962737374130034,315.58833423892884,4
1544,421.04,833.29,0.8060399312271842,-2.581810408272004,340.45527280370123,0
1545,411.79,769.7,0.8052142066213792,-2.4010224863733565,336.9101394914877,4
1546,411.79,733.27,0.7957540866030097,-2.3367146761910456,314.0251486978717,4
1547,411.79,833.29,0.8153611117573674,-2.538928772275504,351.4906814436124,0
1548,577.74,678.51,0.8098676444126729,-172.31366696387957,468.00241229819824,2
1549,605.27,678.51,0.8313225251653387,-327.08504194095923,613.7678166382099,5
1550,411.79,733.27,0.8150203047534378,-2.4250337060182625,319.3558733309376,4
1551,411.79,733.27,0.7681558970998259,-2.513820252827416,324.93694416981964,4
1552,411.79,733.27,0.7775304784107853,-2.380954721821973,316.8302568354635,4
1553,411.79,733.27,0.8072260849324708,-2.4550913079211028,320.7041725783646,4
1554,411.79,833.29,0.7863458517397914,-2.553244197101104,348.6553243474067,0
1555,577.74,678.51,0.785374724013179,-167.19097830237325,456.6734646748166,2
1556,411.79,833.29,0.8046909085298317,-2.5816005686146117,355.754147631719,0
1557,411.79,733.27,0.824459866444738,-2.4380212182471825,320.17768056081405,4
1558,411.79,769.7,0.7972756030581513,-2.4045819695627726,334.59298890269633,4
1559,596.1,669.37,0.8010100112858235,-282.7597586447328,568.8948915180554,5
1560,411.79,733.27,0.814319710205993,-2.3526648611956458,314.4079675542313,4
1561,411.79,733.27,0.7614793845522583,-2.4206270589457715,315.0733655028656,4
1562,411.79,833.29,0.7861288536203879,-2.532211736892561,352.36709035290085,0
1563,577.74,678.51,0.7999003321678806,-162.09096665936414,443.8012702607066,2
1564,577.74,678.51,0.8068943911187513,-174.38532558836192,467.6049133672632,2
1565,577.74,678.51,0.7731051411826795,-173.7647517277497,467.10489249823695,2
1566,577.74,669.37,0.7592671323481753,-180.4353753464452,471.8456884610814,2
1567,577.74,669.37,0.7774550455393593,-180.4475862497319,472.116158805342,2
1568,411.79,733.27,0.8234481305030918,-2.364159598160916,311.2982356170486,4
1569,577.74,678.51,0.7913946562228813,-169.7246068423361,462.4694722711781,2
1570,411.79,833.29,0.7842318086302976,-2.5955815012842045,354.57125433340934,0
1571,411.79,733.27,0.7741658052883293,-2.358753859974989,313.6784410813572,4
1572,411.79,733.27,0.7688333265801716,-2.441071649811952,316.87314147577047,4
1573,411.79,733.27,0.7895622918355695,-2.384307774748557,318.12602432937445,4
1574,733.27,905.72,0.7511519130158277,174.80253953279862,-52.164208336952754,3
1575,577.74,678.51,0.7818197061021533,-169.30381350762633,456.5625409198131,2
1576,411.79,733.27,0.7918461671299217,-2.3685287673709325,314.22036161141784,4
1577,577.74,678.51,0.8163388411428284,-166.53802278722404,453.1501147880455,2
